I,gq,groups,score
3.11515151515,0.118888888889,1,-135.76
2.91414141414,0.950404040404,93,-197.91
3.11515151515,0.128787878788,1,-135.76
3.11515151515,0.138686868687,1,-135.76
3.11515151515,0.148585858586,1,-135.76
3.11515151515,0.158484848485,1,-135.76
2.91414141414,0.960303030303,103,-227.35
3.11515151515,0.168383838384,1,-135.76
3.11515151515,0.178282828283,1,-135.76
3.11515151515,0.188181818182,1,-135.76
2.91414141414,0.970202020202,109,-245.29
3.11515151515,0.198080808081,1,-135.76
3.11515151515,0.20797979798,1,-135.76
3.11515151515,0.217878787879,1,-135.76
2.91414141414,0.980101010101,116,-266.47
3.11515151515,0.227777777778,1,-135.76
3.11515151515,0.237676767677,1,-135.76
2.91414141414,0.99,118,-272.57
3.11515151515,0.247575757576,1,-135.76
3.11515151515,0.257474747475,1,-135.76
3.11515151515,0.267373737374,1,-135.76
3.11515151515,0.277272727273,1,-135.76
3.11515151515,0.287171717172,1,-135.76
3.11515151515,0.297070707071,1,-135.76
3.11515151515,0.30696969697,1,-135.76
3.11515151515,0.316868686869,1,-135.76
3.11515151515,0.326767676768,1,-135.76
3.11515151515,0.336666666667,1,-135.76
3.11515151515,0.346565656566,1,-135.76
3.11515151515,0.356464646465,1,-135.76
3.11515151515,0.366363636364,1,-135.76
3.11515151515,0.376262626263,1,-135.76
3.11515151515,0.386161616162,1,-135.76
3.11515151515,0.396060606061,1,-135.76
3.11515151515,0.40595959596,1,-135.76
3.11515151515,0.415858585859,1,-135.76
3.11515151515,0.425757575758,1,-135.76
3.11515151515,0.435656565657,1,-135.76
3.11515151515,0.445555555556,2,-71.87
3.11515151515,0.455454545455,2,-71.87
3.11515151515,0.465353535354,3,-47.94
3.11515151515,0.475252525253,3,-45.8
3.11515151515,0.485151515152,3,-44.88
3.11515151515,0.495050505051,3,-44.88
3.11515151515,0.504949494949,3,-44.88
3.11515151515,0.514848484848,3,-44.88
3.11515151515,0.524747474747,5,-25.01
3.11515151515,0.534646464646,5,-25.01
3.11515151515,0.544545454545,5,-25.01
3.11515151515,0.554444444444,7,-14.04
3.11515151515,0.564343434343,8,-11.52
3.11515151515,0.574242424242,11,-3.72
3.11515151515,0.584141414141,12,-3.57
3.11515151515,0.59404040404,12,-3.57
3.11515151515,0.603939393939,12,-3.57
3.11515151515,0.613838383838,13,-2.17
3.11515151515,0.623737373737,14,-3.16
3.11515151515,0.633636363636,17,-7.7
3.11515151515,0.643535353535,20,-13.28
3.11515151515,0.653434343434,20,-13.28
3.11515151515,0.663333333333,21,-15.16
3.11515151515,0.673232323232,24,-21.14
3.11515151515,0.683131313131,26,-25.24
3.11515151515,0.69303030303,27,-27.26
3.11515151515,0.702929292929,31,-32.38
3.11515151515,0.712828282828,33,-38.72
3.11515151515,0.722727272727,35,-41.96
3.11515151515,0.732626262626,38,-49.3
3.11515151515,0.742525252525,38,-49.3
3.11515151515,0.752424242424,38,-49.3
3.11515151515,0.762323232323,39,-51.78
3.11515151515,0.772222222222,44,-64.09
3.11515151515,0.782121212121,48,-74.09
3.11515151515,0.79202020202,49,-76.61
3.11515151515,0.801919191919,50,-79.15
3.11515151515,0.811818181818,50,-79.15
3.11515151515,0.821717171717,51,-81.7
3.11515151515,0.831616161616,53,-86.84
3.11515151515,0.841515151515,58,-99.84
3.11515151515,0.861313131313,59,-102.47
3.11515151515,0.851414141414,59,-102.47
3.11515151515,0.881111111111,63,-113.18
3.11515151515,0.871212121212,62,-110.46
3.31616161616,0.01,1,-135.76
3.11515151515,0.89101010101,65,-118.53
3.11515151515,0.900909090909,66,-121.41
3.31616161616,0.019898989899,1,-135.76
3.31616161616,0.029797979798,1,-135.76
3.31616161616,0.039696969697,1,-135.76
3.11515151515,0.910808080808,69,-129.68
3.11515151515,0.920707070707,74,-143.61
3.31616161616,0.049595959596,1,-135.76
3.11515151515,0.930606060606,78,-154.87
3.31616161616,0.0594949494949,1,-135.76
3.31616161616,0.0693939393939,1,-135.76
3.31616161616,0.0792929292929,1,-135.76
3.11515151515,0.940505050505,84,-171.89
3.31616161616,0.0891919191919,1,-135.76
3.31616161616,0.0990909090909,1,-135.76
3.31616161616,0.10898989899,1,-135.76
3.31616161616,0.118888888889,1,-135.76
3.31616161616,0.128787878788,1,-135.76
3.31616161616,0.138686868687,1,-135.76
3.11515151515,0.950404040404,94,-200.87
3.31616161616,0.148585858586,1,-135.76
3.31616161616,0.158484848485,1,-135.76
3.31616161616,0.168383838384,1,-135.76
3.31616161616,0.178282828283,1,-135.76
3.31616161616,0.188181818182,1,-135.76
3.11515151515,0.960303030303,103,-227.35
3.31616161616,0.198080808081,1,-135.76
3.31616161616,0.20797979798,1,-135.76
3.31616161616,0.217878787879,1,-135.76
3.11515151515,0.970202020202,109,-245.29
3.31616161616,0.227777777778,1,-135.76
3.31616161616,0.237676767677,1,-135.76
3.11515151515,0.980101010101,116,-266.47
3.31616161616,0.247575757576,1,-135.76
3.11515151515,0.99,118,-272.57
3.31616161616,0.257474747475,1,-135.76
3.31616161616,0.267373737374,1,-135.76
3.31616161616,0.277272727273,1,-135.76
3.31616161616,0.287171717172,1,-135.76
3.31616161616,0.297070707071,1,-135.76
3.31616161616,0.30696969697,1,-135.76
3.31616161616,0.316868686869,1,-135.76
3.31616161616,0.326767676768,1,-135.76
3.31616161616,0.336666666667,1,-135.76
3.31616161616,0.346565656566,1,-135.76
3.31616161616,0.356464646465,1,-135.76
3.31616161616,0.366363636364,1,-135.76
3.31616161616,0.376262626263,1,-135.76
3.31616161616,0.386161616162,1,-135.76
3.31616161616,0.396060606061,1,-135.76
3.31616161616,0.40595959596,1,-135.76
3.31616161616,0.415858585859,1,-135.76
3.31616161616,0.425757575758,1,-135.76
3.31616161616,0.435656565657,1,-135.76
3.31616161616,0.445555555556,2,-71.87
3.31616161616,0.455454545455,2,-71.87
3.31616161616,0.465353535354,3,-47.14
3.31616161616,0.475252525253,3,-45.8
3.31616161616,0.485151515152,3,-44.88
3.31616161616,0.495050505051,3,-44.88
3.31616161616,0.504949494949,3,-44.88
3.31616161616,0.514848484848,4,-32.94
3.31616161616,0.524747474747,5,-25.01
3.31616161616,0.534646464646,5,-25.01
3.31616161616,0.544545454545,5,-25.01
3.31616161616,0.554444444444,7,-14.04
3.31616161616,0.564343434343,8,-11.52
3.31616161616,0.584141414141,12,-3.57
3.31616161616,0.574242424242,12,-3.88
3.31616161616,0.59404040404,12,-3.57
3.31616161616,0.603939393939,12,-3.57
3.31616161616,0.613838383838,13,-1.74
3.31616161616,0.623737373737,14,-3.16
3.31616161616,0.633636363636,17,-7.7
3.31616161616,0.643535353535,20,-13.28
3.31616161616,0.653434343434,20,-13.28
3.31616161616,0.663333333333,21,-15.16
3.31616161616,0.673232323232,24,-21.14
3.31616161616,0.683131313131,26,-25.24
3.31616161616,0.69303030303,28,-28.47
3.31616161616,0.702929292929,31,-32.38
3.31616161616,0.712828282828,33,-38.72
3.31616161616,0.722727272727,35,-41.96
3.31616161616,0.732626262626,38,-49.3
3.31616161616,0.742525252525,38,-49.3
3.31616161616,0.752424242424,39,-51.78
3.31616161616,0.762323232323,39,-51.78
3.31616161616,0.772222222222,44,-64.09
3.31616161616,0.79202020202,49,-76.61
3.31616161616,0.782121212121,48,-74.09
3.31616161616,0.801919191919,50,-79.15
3.31616161616,0.811818181818,50,-79.15
3.31616161616,0.821717171717,51,-81.7
3.31616161616,0.831616161616,53,-86.84
3.31616161616,0.851414141414,59,-102.47
3.31616161616,0.841515151515,58,-99.84
3.31616161616,0.861313131313,59,-102.47
3.31616161616,0.871212121212,62,-110.46
3.31616161616,0.881111111111,63,-113.18
3.31616161616,0.89101010101,65,-118.53
3.51717171717,0.01,1,-135.76
3.51717171717,0.019898989899,1,-135.76
3.31616161616,0.900909090909,66,-121.41
3.51717171717,0.029797979798,1,-135.76
3.51717171717,0.039696969697,1,-135.76
3.51717171717,0.049595959596,1,-135.76
3.31616161616,0.910808080808,69,-129.68
3.31616161616,0.920707070707,74,-143.61
3.51717171717,0.0594949494949,1,-135.76
3.51717171717,0.0693939393939,1,-135.76
3.51717171717,0.0792929292929,1,-135.76
3.31616161616,0.930606060606,78,-154.87
3.31616161616,0.940505050505,84,-171.89
3.51717171717,0.0891919191919,1,-135.76
3.51717171717,0.0990909090909,1,-135.76
3.51717171717,0.10898989899,1,-135.76
3.51717171717,0.118888888889,1,-135.76
3.51717171717,0.128787878788,1,-135.76
3.51717171717,0.138686868687,1,-135.76
3.51717171717,0.148585858586,1,-135.76
3.31616161616,0.950404040404,94,-200.87
3.51717171717,0.158484848485,1,-135.76
3.51717171717,0.168383838384,1,-135.76
3.31616161616,0.960303030303,103,-227.35
3.51717171717,0.178282828283,1,-135.76
3.51717171717,0.188181818182,1,-135.76
3.51717171717,0.198080808081,1,-135.76
3.31616161616,0.970202020202,109,-245.29
3.51717171717,0.20797979798,1,-135.76
3.51717171717,0.217878787879,1,-135.76
3.51717171717,0.227777777778,1,-135.76
3.31616161616,0.980101010101,116,-266.47
3.51717171717,0.237676767677,1,-135.76
3.51717171717,0.247575757576,1,-135.76
3.51717171717,0.257474747475,1,-135.76
3.51717171717,0.267373737374,1,-135.76
3.31616161616,0.99,118,-272.57
3.51717171717,0.277272727273,1,-135.76
3.51717171717,0.287171717172,1,-135.76
3.51717171717,0.297070707071,1,-135.76
3.51717171717,0.30696969697,1,-135.76
3.51717171717,0.316868686869,1,-135.76
3.51717171717,0.326767676768,1,-135.76
3.51717171717,0.336666666667,1,-135.76
3.51717171717,0.346565656566,1,-135.76
3.51717171717,0.356464646465,1,-135.76
3.51717171717,0.366363636364,1,-135.76
3.51717171717,0.376262626263,1,-135.76
3.51717171717,0.386161616162,1,-135.76
3.51717171717,0.396060606061,1,-135.76
3.51717171717,0.40595959596,1,-135.76
3.51717171717,0.415858585859,1,-135.76
3.51717171717,0.425757575758,1,-135.76
3.51717171717,0.435656565657,1,-135.76
3.51717171717,0.445555555556,2,-71.87
3.51717171717,0.455454545455,2,-71.87
3.51717171717,0.465353535354,3,-47.14
3.51717171717,0.475252525253,3,-45.8
3.51717171717,0.485151515152,3,-44.88
3.51717171717,0.495050505051,3,-44.88
3.51717171717,0.504949494949,3,-44.88
3.51717171717,0.514848484848,4,-32.94
3.51717171717,0.524747474747,5,-25.01
3.51717171717,0.534646464646,5,-25.01
3.51717171717,0.544545454545,5,-25.01
3.51717171717,0.554444444444,7,-14.04
3.51717171717,0.564343434343,8,-11.52
3.51717171717,0.574242424242,12,-3.88
3.51717171717,0.584141414141,12,-3.57
3.51717171717,0.59404040404,12,-3.57
3.51717171717,0.603939393939,12,-3.57
3.51717171717,0.613838383838,13,-1.74
3.51717171717,0.623737373737,14,-3.16
3.51717171717,0.633636363636,17,-7.7
3.51717171717,0.643535353535,20,-13.28
3.51717171717,0.653434343434,20,-13.28
3.51717171717,0.673232323232,24,-21.14
3.51717171717,0.663333333333,21,-15.16
3.51717171717,0.683131313131,26,-25.24
3.51717171717,0.69303030303,28,-28.47
3.51717171717,0.702929292929,31,-32.38
3.51717171717,0.712828282828,33,-38.72
3.51717171717,0.722727272727,35,-41.96
3.51717171717,0.732626262626,38,-49.3
3.51717171717,0.742525252525,38,-49.3
3.51717171717,0.752424242424,39,-51.78
3.51717171717,0.762323232323,39,-51.78
3.51717171717,0.772222222222,44,-64.09
3.51717171717,0.782121212121,48,-74.09
3.51717171717,0.79202020202,49,-76.61
3.51717171717,0.801919191919,50,-79.15
3.51717171717,0.821717171717,51,-81.7
3.51717171717,0.811818181818,50,-79.15
3.51717171717,0.831616161616,53,-86.84
3.51717171717,0.841515151515,58,-99.84
3.51717171717,0.851414141414,59,-102.47
3.51717171717,0.861313131313,59,-102.47
3.51717171717,0.871212121212,62,-110.46
3.71818181818,0.01,1,-135.76
3.51717171717,0.881111111111,63,-113.18
3.71818181818,0.019898989899,1,-135.76
3.51717171717,0.89101010101,65,-118.53
3.71818181818,0.029797979798,1,-135.76
3.51717171717,0.900909090909,66,-121.41
3.71818181818,0.039696969697,1,-135.76
3.71818181818,0.049595959596,1,-135.76
3.71818181818,0.0594949494949,1,-135.76
3.51717171717,0.910808080808,69,-129.68
3.51717171717,0.920707070707,74,-143.61
3.71818181818,0.0693939393939,1,-135.76
3.71818181818,0.0792929292929,1,-135.76
3.51717171717,0.930606060606,78,-154.87
3.51717171717,0.940505050505,84,-171.89
3.71818181818,0.0891919191919,1,-135.76
3.71818181818,0.0990909090909,1,-135.76
3.71818181818,0.10898989899,1,-135.76
3.71818181818,0.118888888889,1,-135.76
3.71818181818,0.128787878788,1,-135.76
3.71818181818,0.138686868687,1,-135.76
3.71818181818,0.148585858586,1,-135.76
3.71818181818,0.168383838384,1,-135.76
3.51717171717,0.950404040404,95,-203.78
3.71818181818,0.158484848485,1,-135.76
3.71818181818,0.178282828283,1,-135.76
3.71818181818,0.188181818182,1,-135.76
3.51717171717,0.960303030303,103,-227.35
3.71818181818,0.198080808081,1,-135.76
3.71818181818,0.20797979798,1,-135.76
3.51717171717,0.970202020202,109,-245.29
3.71818181818,0.217878787879,1,-135.76
3.71818181818,0.227777777778,1,-135.76
3.51717171717,0.980101010101,116,-266.47
3.71818181818,0.237676767677,1,-135.76
3.51717171717,0.99,118,-272.57
3.71818181818,0.247575757576,1,-135.76
3.71818181818,0.257474747475,1,-135.76
3.71818181818,0.267373737374,1,-135.76
3.71818181818,0.277272727273,1,-135.76
3.71818181818,0.287171717172,1,-135.76
3.71818181818,0.297070707071,1,-135.76
3.71818181818,0.30696969697,1,-135.76
3.71818181818,0.316868686869,1,-135.76
3.71818181818,0.326767676768,1,-135.76
3.71818181818,0.336666666667,1,-135.76
3.71818181818,0.346565656566,1,-135.76
3.71818181818,0.356464646465,1,-135.76
3.71818181818,0.366363636364,1,-135.76
3.71818181818,0.376262626263,1,-135.76
3.71818181818,0.386161616162,1,-135.76
3.71818181818,0.396060606061,1,-135.76
3.71818181818,0.40595959596,1,-135.76
3.71818181818,0.415858585859,1,-135.76
3.71818181818,0.425757575758,1,-135.76
3.71818181818,0.435656565657,1,-135.76
3.71818181818,0.445555555556,2,-71.87
3.71818181818,0.455454545455,2,-71.87
3.71818181818,0.465353535354,3,-47.14
3.71818181818,0.475252525253,3,-45.8
3.71818181818,0.485151515152,3,-44.88
3.71818181818,0.495050505051,3,-44.88
3.71818181818,0.504949494949,3,-44.88
3.71818181818,0.514848484848,4,-32.94
3.71818181818,0.524747474747,5,-25.01
3.71818181818,0.534646464646,5,-25.01
3.71818181818,0.544545454545,5,-25.01
3.71818181818,0.554444444444,7,-14.04
3.71818181818,0.564343434343,8,-11.52
3.71818181818,0.574242424242,12,-3.88
3.71818181818,0.584141414141,12,-3.57
3.71818181818,0.59404040404,12,-3.57
3.71818181818,0.603939393939,12,-3.57
3.71818181818,0.613838383838,13,-1.74
3.71818181818,0.623737373737,15,-4.31
3.71818181818,0.633636363636,17,-7.7
3.71818181818,0.643535353535,20,-13.28
3.71818181818,0.653434343434,20,-13.28
3.71818181818,0.663333333333,21,-15.16
3.71818181818,0.673232323232,24,-21.14
3.71818181818,0.683131313131,26,-25.24
3.71818181818,0.69303030303,28,-28.47
3.71818181818,0.702929292929,31,-32.38
3.71818181818,0.712828282828,33,-38.72
3.71818181818,0.722727272727,35,-41.96
3.71818181818,0.732626262626,38,-49.3
3.71818181818,0.742525252525,38,-49.3
3.71818181818,0.752424242424,39,-51.78
3.71818181818,0.762323232323,39,-51.78
3.71818181818,0.772222222222,44,-64.09
3.71818181818,0.782121212121,48,-74.09
3.71818181818,0.79202020202,49,-76.61
3.71818181818,0.801919191919,50,-79.15
3.71818181818,0.821717171717,51,-81.7
3.71818181818,0.811818181818,50,-79.15
3.71818181818,0.831616161616,53,-86.84
3.71818181818,0.841515151515,58,-99.84
3.71818181818,0.851414141414,59,-102.47
3.71818181818,0.861313131313,59,-102.47
3.71818181818,0.871212121212,62,-110.46
3.71818181818,0.881111111111,63,-113.18
3.91919191919,0.01,1,-135.76
3.91919191919,0.019898989899,1,-135.76
3.71818181818,0.89101010101,65,-118.53
3.71818181818,0.900909090909,66,-121.41
3.91919191919,0.029797979798,1,-135.76
3.91919191919,0.039696969697,1,-135.76
3.71818181818,0.910808080808,69,-129.68
3.91919191919,0.049595959596,1,-135.76
3.91919191919,0.0594949494949,1,-135.76
3.91919191919,0.0693939393939,1,-135.76
3.71818181818,0.920707070707,74,-143.61
3.91919191919,0.0792929292929,1,-135.76
3.71818181818,0.930606060606,78,-154.87
3.91919191919,0.0891919191919,1,-135.76
3.71818181818,0.940505050505,85,-174.8
3.91919191919,0.0990909090909,1,-135.76
3.91919191919,0.10898989899,1,-135.76
3.91919191919,0.118888888889,1,-135.76
3.91919191919,0.128787878788,1,-135.76
3.91919191919,0.138686868687,1,-135.76
3.91919191919,0.148585858586,1,-135.76
3.91919191919,0.158484848485,1,-135.76
3.91919191919,0.168383838384,1,-135.76
3.71818181818,0.950404040404,95,-203.78
3.71818181818,0.960303030303,103,-227.35
3.91919191919,0.178282828283,1,-135.76
3.91919191919,0.188181818182,1,-135.76
3.91919191919,0.198080808081,1,-135.76
3.91919191919,0.20797979798,1,-135.76
3.71818181818,0.970202020202,109,-245.29
3.91919191919,0.217878787879,1,-135.76
3.91919191919,0.227777777778,1,-135.76
3.71818181818,0.980101010101,116,-266.47
3.91919191919,0.237676767677,1,-135.76
3.91919191919,0.247575757576,1,-135.76
3.91919191919,0.257474747475,1,-135.76
3.71818181818,0.99,118,-272.57
3.91919191919,0.267373737374,1,-135.76
3.91919191919,0.277272727273,1,-135.76
3.91919191919,0.287171717172,1,-135.76
3.91919191919,0.297070707071,1,-135.76
3.91919191919,0.30696969697,1,-135.76
3.91919191919,0.316868686869,1,-135.76
3.91919191919,0.326767676768,1,-135.76
3.91919191919,0.336666666667,1,-135.76
3.91919191919,0.346565656566,1,-135.76
3.91919191919,0.356464646465,1,-135.76
3.91919191919,0.366363636364,1,-135.76
3.91919191919,0.376262626263,1,-135.76
3.91919191919,0.386161616162,1,-135.76
3.91919191919,0.396060606061,1,-135.76
3.91919191919,0.415858585859,1,-135.76
3.91919191919,0.40595959596,1,-135.76
3.91919191919,0.425757575758,1,-135.76
3.91919191919,0.435656565657,1,-135.76
3.91919191919,0.445555555556,2,-71.87
3.91919191919,0.455454545455,2,-71.87
3.91919191919,0.465353535354,3,-47.14
3.91919191919,0.475252525253,3,-45.8
3.91919191919,0.485151515152,3,-44.88
3.91919191919,0.495050505051,3,-44.88
3.91919191919,0.504949494949,3,-44.88
3.91919191919,0.514848484848,4,-32.94
3.91919191919,0.524747474747,5,-25.01
3.91919191919,0.534646464646,5,-25.01
3.91919191919,0.544545454545,5,-25.01
3.91919191919,0.554444444444,7,-14.04
3.91919191919,0.564343434343,8,-11.52
3.91919191919,0.574242424242,12,-3.88
3.91919191919,0.584141414141,12,-3.57
3.91919191919,0.59404040404,12,-3.57
3.91919191919,0.603939393939,12,-3.57
3.91919191919,0.613838383838,13,-1.74
3.91919191919,0.623737373737,15,-4.31
3.91919191919,0.633636363636,17,-7.7
3.91919191919,0.643535353535,20,-13.28
3.91919191919,0.653434343434,20,-13.28
3.91919191919,0.663333333333,21,-15.16
3.91919191919,0.673232323232,24,-21.14
3.91919191919,0.683131313131,27,-26.37
3.91919191919,0.702929292929,31,-32.38
3.91919191919,0.69303030303,28,-28.47
3.91919191919,0.722727272727,35,-41.96
3.91919191919,0.712828282828,33,-38.72
3.91919191919,0.732626262626,38,-49.3
3.91919191919,0.742525252525,39,-51.78
3.91919191919,0.752424242424,39,-51.78
3.91919191919,0.762323232323,39,-51.78
3.91919191919,0.772222222222,44,-64.09
3.91919191919,0.801919191919,50,-79.15
3.91919191919,0.79202020202,49,-76.61
3.91919191919,0.821717171717,51,-81.7
3.91919191919,0.782121212121,48,-74.09
3.91919191919,0.811818181818,50,-79.15
3.91919191919,0.831616161616,53,-86.84
3.91919191919,0.841515151515,58,-99.84
3.91919191919,0.851414141414,59,-102.47
3.91919191919,0.861313131313,59,-102.47
3.91919191919,0.881111111111,63,-113.18
3.91919191919,0.871212121212,62,-110.46
3.91919191919,0.89101010101,65,-118.53
3.91919191919,0.900909090909,66,-121.41
4.1202020202,0.01,1,-135.76
4.1202020202,0.019898989899,1,-135.76
4.1202020202,0.029797979798,1,-135.76
3.91919191919,0.910808080808,69,-129.68
4.1202020202,0.039696969697,1,-135.76
3.91919191919,0.920707070707,74,-143.61
4.1202020202,0.049595959596,1,-135.76
3.91919191919,0.930606060606,78,-154.87
4.1202020202,0.0594949494949,1,-135.76
4.1202020202,0.0693939393939,1,-135.76
4.1202020202,0.0792929292929,1,-135.76
4.1202020202,0.0891919191919,1,-135.76
4.1202020202,0.0990909090909,1,-135.76
3.91919191919,0.940505050505,85,-174.8
4.1202020202,0.10898989899,1,-135.76
3.91919191919,0.950404040404,95,-203.78
4.1202020202,0.118888888889,1,-135.76
4.1202020202,0.138686868687,1,-135.76
4.1202020202,0.128787878788,1,-135.76
4.1202020202,0.148585858586,1,-135.76
3.91919191919,0.960303030303,103,-227.35
4.1202020202,0.158484848485,1,-135.76
4.1202020202,0.168383838384,1,-135.76
3.91919191919,0.970202020202,109,-245.29
4.1202020202,0.188181818182,1,-135.76
4.1202020202,0.178282828283,1,-135.76
4.1202020202,0.198080808081,1,-135.76
4.1202020202,0.20797979798,1,-135.76
4.1202020202,0.217878787879,1,-135.76
4.1202020202,0.227777777778,1,-135.76
3.91919191919,0.980101010101,116,-266.47
4.1202020202,0.237676767677,1,-135.76
4.1202020202,0.247575757576,1,-135.76
4.1202020202,0.257474747475,1,-135.76
4.1202020202,0.267373737374,1,-135.76
4.1202020202,0.277272727273,1,-135.76
4.1202020202,0.287171717172,1,-135.76
4.1202020202,0.297070707071,1,-135.76
4.1202020202,0.30696969697,1,-135.76
3.91919191919,0.99,118,-272.57
4.1202020202,0.316868686869,1,-135.76
4.1202020202,0.326767676768,1,-135.76
4.1202020202,0.336666666667,1,-135.76
4.1202020202,0.346565656566,1,-135.76
4.1202020202,0.356464646465,1,-135.76
4.1202020202,0.366363636364,1,-135.76
4.1202020202,0.376262626263,1,-135.76
4.1202020202,0.386161616162,1,-135.76
4.1202020202,0.396060606061,1,-135.76
4.1202020202,0.40595959596,1,-135.76
4.1202020202,0.415858585859,1,-135.76
4.1202020202,0.425757575758,1,-135.76
4.1202020202,0.435656565657,1,-135.76
4.1202020202,0.445555555556,2,-71.87
4.1202020202,0.455454545455,2,-71.87
4.1202020202,0.475252525253,3,-45.8
4.1202020202,0.465353535354,3,-47.14
4.1202020202,0.485151515152,3,-44.88
4.1202020202,0.495050505051,3,-44.88
4.1202020202,0.504949494949,3,-44.88
4.1202020202,0.514848484848,4,-32.94
4.1202020202,0.534646464646,5,-25.01
4.1202020202,0.524747474747,5,-25.01
4.1202020202,0.544545454545,5,-25.01
4.1202020202,0.554444444444,7,-14.04
4.1202020202,0.564343434343,8,-11.52
4.1202020202,0.574242424242,12,-3.88
4.1202020202,0.584141414141,12,-3.57
4.1202020202,0.59404040404,12,-3.57
4.1202020202,0.603939393939,12,-3.57
4.1202020202,0.613838383838,13,-1.74
4.1202020202,0.623737373737,15,-4.31
4.1202020202,0.633636363636,17,-7.7
4.1202020202,0.643535353535,20,-13.28
4.1202020202,0.653434343434,20,-13.28
4.1202020202,0.663333333333,21,-15.16
4.1202020202,0.673232323232,24,-21.14
4.1202020202,0.683131313131,27,-26.37
4.1202020202,0.69303030303,28,-28.47
4.1202020202,0.702929292929,31,-32.38
4.1202020202,0.712828282828,33,-38.72
4.1202020202,0.722727272727,35,-41.96
4.1202020202,0.732626262626,38,-49.3
4.1202020202,0.742525252525,39,-51.78
4.1202020202,0.752424242424,39,-51.78
4.1202020202,0.762323232323,40,-54.27
4.1202020202,0.772222222222,44,-64.09
4.1202020202,0.782121212121,48,-74.09
4.1202020202,0.79202020202,49,-76.61
4.1202020202,0.801919191919,50,-79.15
4.1202020202,0.811818181818,50,-79.15
4.1202020202,0.821717171717,51,-81.7
4.1202020202,0.831616161616,53,-86.84
4.1202020202,0.841515151515,58,-99.84
4.1202020202,0.851414141414,59,-102.47
4.1202020202,0.861313131313,59,-102.47
4.1202020202,0.871212121212,62,-110.46
4.1202020202,0.881111111111,63,-113.18
4.32121212121,0.01,1,-135.76
4.1202020202,0.89101010101,65,-118.53
4.32121212121,0.019898989899,1,-135.76
4.32121212121,0.029797979798,1,-135.76
4.32121212121,0.039696969697,1,-135.76
4.1202020202,0.900909090909,66,-121.41
4.32121212121,0.049595959596,1,-135.76
4.1202020202,0.910808080808,69,-129.68
4.32121212121,0.0594949494949,1,-135.76
4.1202020202,0.920707070707,74,-143.61
4.32121212121,0.0792929292929,1,-135.76
4.32121212121,0.0693939393939,1,-135.76
4.1202020202,0.930606060606,79,-157.79
4.32121212121,0.0891919191919,1,-135.76
4.32121212121,0.0990909090909,1,-135.76
4.1202020202,0.940505050505,85,-174.8
4.32121212121,0.10898989899,1,-135.76
4.32121212121,0.118888888889,1,-135.76
4.32121212121,0.128787878788,1,-135.76
4.32121212121,0.138686868687,1,-135.76
4.1202020202,0.950404040404,95,-203.78
4.32121212121,0.148585858586,1,-135.76
4.32121212121,0.158484848485,1,-135.76
4.1202020202,0.960303030303,103,-227.35
4.32121212121,0.168383838384,1,-135.76
4.32121212121,0.178282828283,1,-135.76
4.32121212121,0.188181818182,1,-135.76
4.32121212121,0.198080808081,1,-135.76
4.1202020202,0.970202020202,109,-245.29
4.32121212121,0.20797979798,1,-135.76
4.32121212121,0.217878787879,1,-135.76
4.32121212121,0.227777777778,1,-135.76
4.1202020202,0.980101010101,116,-266.47
4.1202020202,0.99,118,-272.57
4.32121212121,0.237676767677,1,-135.76
4.32121212121,0.247575757576,1,-135.76
4.32121212121,0.257474747475,1,-135.76
4.32121212121,0.267373737374,1,-135.76
4.32121212121,0.277272727273,1,-135.76
4.32121212121,0.326767676768,1,-135.76
4.32121212121,0.316868686869,1,-135.76
4.32121212121,0.297070707071,1,-135.76
4.32121212121,0.287171717172,1,-135.76
4.32121212121,0.30696969697,1,-135.76
4.32121212121,0.346565656566,1,-135.76
4.32121212121,0.336666666667,1,-135.76
4.32121212121,0.356464646465,1,-135.76
4.32121212121,0.366363636364,1,-135.76
4.32121212121,0.376262626263,1,-135.76
4.32121212121,0.386161616162,1,-135.76
4.32121212121,0.396060606061,1,-135.76
4.32121212121,0.40595959596,1,-135.76
4.32121212121,0.425757575758,1,-135.76
4.32121212121,0.415858585859,1,-135.76
4.32121212121,0.435656565657,1,-135.76
4.32121212121,0.445555555556,2,-71.87
4.32121212121,0.455454545455,2,-71.87
4.32121212121,0.465353535354,3,-47.14
4.32121212121,0.475252525253,3,-45.8
4.32121212121,0.485151515152,3,-44.88
4.32121212121,0.495050505051,3,-44.88
4.32121212121,0.504949494949,3,-44.88
4.32121212121,0.514848484848,4,-32.94
4.32121212121,0.524747474747,5,-25.01
4.32121212121,0.534646464646,5,-25.01
4.32121212121,0.544545454545,5,-25.01
4.32121212121,0.554444444444,7,-14.04
4.32121212121,0.564343434343,8,-11.52
4.32121212121,0.574242424242,12,-3.75
4.32121212121,0.584141414141,12,-3.57
4.32121212121,0.59404040404,12,-3.57
4.32121212121,0.603939393939,12,-3.57
4.32121212121,0.613838383838,13,-1.74
4.32121212121,0.623737373737,15,-4.31
4.32121212121,0.633636363636,17,-7.7
4.32121212121,0.643535353535,20,-13.28
4.32121212121,0.653434343434,20,-13.28
4.32121212121,0.663333333333,21,-15.16
4.32121212121,0.673232323232,24,-21.14
4.32121212121,0.683131313131,27,-26.37
4.32121212121,0.69303030303,28,-28.47
4.32121212121,0.702929292929,31,-32.38
4.32121212121,0.712828282828,33,-38.72
